rpa;tipo_cod;tipo;cod_escola;escola;inep;rua;numero;cod_bairro;bairro;metragem;qtd_alunos;qtd_turmas;qtd_professores;escola_climatizada;data_visita;quadra_coberta;quadra_descoberta;biblioteca;sala_recurso;gestor;longitude;latitude
6;1;ESCOLA MUNICIPAL;070;PAIS E FILHOS;26125528;DANCING DAYS;21;264;IMBIRIBEIRA;500,1;371;22;14;SIM;27/4/2017;NÃO;NÃO;NÃO;NÃO;EVELINE BEZERRIL CAMPOS FELL;-34.91801;-8.10386
6;1;ESCOLA MUNICIPAL;348;PASTOR JOSE MUNGUBA SOBRINHO;26157888;SILVA JARDIM;145;221;JORDAO;620;311;14;12;NÂO;;NÃO;NÃO;SIM;NÃO;ROSINALVA MONTEIRO DA SILVA;-34.9287;-8.1395
6;1;ESCOLA MUNICIPAL;491;PAZ E AMOR;26187957;JORNALISTA EDSOU REGIS;216;230;IBURA;;136;10;8;NÂO;;NÃO;NÃO;NÃO;NÃO;OZANIRA MARIA PEREIRA GOMES DA SILVA;-34.93013;-8.11401
6;1;ESCOLA MUNICIPAL;106;PINTOR LULA CARDOSO AYRES;26132249;DR ALVARO FERRAZ;594;221;JORDAO;465,6;283;14;11;NÂO;;NÃO;NÃO;SIM;SIM;FLORISMAM LIMA DE OLIVEIRA ALBERTIN;-34.93793;-8.13119
6;1;ESCOLA MUNICIPAL;928;POETA JOAO CABRAL DE MELO NETO;26168138;ENCANTA MOCA;377;248;PINA;596,3;330;14;11;SIM;;NÃO;NÃO;NÃO;SIM;CINTHIA FERREIRA DA SILVA;-34.88595;-8.09165
6;1;ESCOLA MUNICIPAL;164;POETA PAULO BANDEIRA DA CRUZ;26125544;DAS PANELAS;28;884;COHAB;1572,5;541;24;17;SIM;6/2/2017;NÃO;NÃO;NÃO;SIM;MARIA ANDREZA CABRAL DA SILVA;-34.95548;-8.12192
6;1;ESCOLA MUNICIPAL;108;PROF JOSE LOURENCO DE LIMA;26125560;NOVA AMERICA;168;230;IBURA;950,9;342;16;11;NÂO;;NÃO;NÃO;SIM;SIM;ANA MARIA TRAJANO DE VASCONCELOS;-34.94104;-8.12213
6;1;ESCOLA MUNICIPAL;032;PROFESSOR ADAUTO PONTES;26125552;SERTANIA;35;221;JORDAO;573;276;12;9;NÂO;;NÃO;NÃO;NÃO;NÃO;SIMONE SIQUEIRA FRANKLIN;-34.9448;-8.13541
6;1;ESCOLA MUNICIPAL;336;PROFESSOR ENALDO MANOEL DE SOUZA;26153297;JURACY CAMARGO;S/N;221;JORDAO;1511,2;432;19;15;NÂO;;NÃO;NÃO;SIM;SIM;AMANDA LIZETE ARAUJO ROCHA;-34.94008;-8.1349
6;1;ESCOLA MUNICIPAL;373;PROFESSOR JULIO DE OLIVEIRA;26158299;DEZESSEIS;S/N;264;IMBIRIBEIRA;1889,8;447;22;17;NÂO;;NÃO;SIM;SIM;SIM;IZABEL CRISTINA DOS SANTOS SOARES SANTANA;-34.90866;-8.09935
6;1;ESCOLA MUNICIPAL;127;PROFESSOR MANOEL TORRES;26124661;JOAQUIM PINHEIRO;225;264;IMBIRIBEIRA;305,1;561;26;21;SIM;;NÃO;NÃO;SIM;SIM;ADELIA XIMENES SALES DA PAZ;-34.91132;-8.12672
6;1;ESCOLA MUNICIPAL;375;PROFESSOR ORLANDO PARAHYM;26158370;SOLDADO VIRGILIO LUCIO;104;884;COHAB;430,7;205;12;9;NÂO;;NÃO;NÃO;NÃO;NÃO;ROSANGELA CRISTINE JARDIM DE LIMA;-34.94729;-8.12759
6;1;ESCOLA MUNICIPAL;188;PROFESSOR SIMOES BARBOSA;26124815;DOIS RIOS;S/N;230;IBURA;966,1;610;29;19;SIM;;NÃO;NÃO;NÃO;SIM;SILVIA PATRICIA BEZERRA ROCHA;-34.93976;-8.11504
6;1;ESCOLA MUNICIPAL;341;PROFESSOR SOLANO MAGALHAES;26154820;JEMIL ASFORA;S/N;248;PINA;1161,1;402;20;17;NÂO;;SIM;NÃO;SIM;SIM;MARIA DA CONCEICAO CUNHA CORDEIRO DE MELO;-34.89345;-8.0879
6;1;ESCOLA MUNICIPAL;088;PROFESSORA SONIA MARIA DE ARAUJO SOUZA;26120585;BODOCO;2526;221;JORDAO;374,6;204;15;13;NÂO;;NÃO;NÃO;SIM;NÃO;GENEDI MARIA DA SILVA;-34.94257;-8.13698
6;1;ESCOLA MUNICIPAL;186;SAO FRANCISCO DE ASSIS;26125579;COSMORAMA;900;205;BOA VIAGEM;465,9;276;20;16;SIM;6/9/2017;NÃO;NÃO;NÃO;NÃO;MARIA GORETH NUNES DE OLIVEIRA;-34.91281;-8.14522
6;1;ESCOLA MUNICIPAL;360;SERRA DA PRATA;26167808;PESSEGUEIROS;20;884;COHAB;164;147;10;8;NÂO;10/2/2017;NÃO;NÃO;NÃO;NÃO;ELAINE JAQUELINE DIAS DA SILVA SANTOS;-34.95465;-8.13126
6;1;ESCOLA MUNICIPAL;247;SEVERINA BERNADETE TEIXEIRA;26134067;IBICARE;120;884;COHAB;718;356;18;12;SIM;;NÃO;NÃO;NÃO;NÃO;WAGNER DE ASSIS BATISTA;-34.95666;-8.12467
6;1;ESCOLA MUNICIPAL;025;TRES CARNEIROS;26119196;IBIRAJA;12;884;COHAB;563,5;323;16;12;SIM;6/9/2017;NÃO;NÃO;SIM;NÃO;CRISTIANE LINS CAMPELO DE ALBUQUERQUE BARBOSA;-34.9599;-8.12552
6;1;ESCOLA MUNICIPAL;929;UR 05;26167840;DESEMBARGADOR THOMAZ CYRILO WANDERLEY;127;884;COHAB;178,1;177;12;11;NÂO;4/5/2017;NÃO;NÃO;NÃO;NÃO;MANALI CLEMENTINA DOS SANTOS;-34.95039;-8.13367
6;1;ESCOLA MUNICIPAL;103;VILA OPERARIA DO RECIFE;26120283;EMILIO MONTEIRO FONSECA;1530;230;IBURA;725,1;334;14;13;NÂO;;NÃO;NÃO;SIM;NÃO;MIRIAN ROSELE GUIMARAES COSTA;-34.93632;-8.12417
6;1;ESCOLA MUNICIPAL;030;VILA SESAMO;26121158;VALE DO CARIRI;290;884;COHAB;852,7;719;29;30;NÂO;4/5/2017;NÃO;NÃO;SIM;NÃO;ANA PAULA DE ARAUJO CAVALCANTI DE BARROS;-34.95012;-8.13371
6;1;ESCOLA MUNICIPAL;434;14 BIS;26124173;ALMIRANTE NELSO FERNANDES;SN;205;BOA VIAGEM;850;329;14;12;NÂO;15/6/2017;NÃO;SIM;NÃO;SIM;MERCIA GRAZIELA DA SILVA RODRIGUES DE ASSUMPCAO;-34.90856;-8.13161
6;1;ESCOLA MUNICIPAL;133;27 DE NOVEMBRO;26154846;DOZE DE JUNHO;1120;884;COHAB;392,1;256;12;10;SIM;;NÃO;NÃO;NÃO;SIM;RENATA MICHELLE DA SILVA;-34.9537;-8.11157
6;2;CRECHE MUNICIPAL;994;ARITANA;26171643;MANOEL CAVALCANTI BEZERRA;37;264;IMBIRIBEIRA;181,8;54;3;3;NÂO;;NÃO;NÃO;NÃO;NÃO;NEUZA SANTOS DE OLIVEIRA VIEIRA;-34.90653;-8.10895
6;2;CRECHE MUNICIPAL;117;CRECHE CRISTO REI JORDAO ALTO;26190656;;200;221;JORDAO;;67;4;4;NÂO;;NÃO;NÃO;NÃO;NÃO;SUELEN KARLA RODRIGUES DA SILVA;;
6;2;CRECHE MUNICIPAL;989;CRECHE MUNICIPAL DO JORDAO BAIXO;26156695;SAO JOSE DA LAGE;19;230;IBURA;674;92;6;6;NÂO;;NÃO;NÃO;NÃO;NÃO;BRENIO ALVES DA SILVA;-34.94123;-8.12696
6;2;CRECHE MUNICIPAL;546;PADRE LOURENCO;26153467;CONDE PEREIRA CARNEIRO;172;264;IMBIRIBEIRA;380,4;91;5;5;NÂO;;NÃO;NÃO;NÃO;NÃO;MARIA DA CONCEICAO SILVA DE BRITO;-34.91042;-8.10834
6;2;CRECHE MUNICIPAL;543;SENADOR PAULO GUERRA;26153440;ENGENHO CANTO ALEGRE;S/N;264;IMBIRIBEIRA;644,6;182;9;10;NÂO;;NÃO;NÃO;NÃO;NÃO;LINDINALVA VASCONCELOS DOS SANTOS;-34.90497;-8.08849
6;2;CRECHE MUNICIPAL;978;SITIO GRANDE;26170728;PADRE CARLOS LEONCIO;123;264;IMBIRIBEIRA;370,1;80;7;7;NÂO;27/4/2017;NÃO;NÃO;SIM;NÃO;ADRIANA BEZERRA DA SILVA;-34.91494;-8.0985
6;2;CRECHE MUNICIPAL;708;SONHO DE CRIANCA;26171678;TEOTONIO DE MELO FILHO;218;230;IBURA;371,4;91;6;6;NÂO;;NÃO;NÃO;NÃO;NÃO;ADMILSON SOARES DE BARROS;-34.93519;-8.11299
6;2;CRECHE MUNICIPAL;544;SONHO DO POVO;26153068;CORDILHEIRA;S/N;884;COHAB;280,8;78;4;4;SIM;;NÃO;NÃO;NÃO;NÃO;ANA CRISTINA BEZERRA DA SILVA;-34.9455;-8.11908
6;2;CRECHE MUNICIPAL;387;VILA DOS MILAGRES;26177820;SAO MIGUEL;14;884;COHAB;108,2;37;3;2;NÂO;;NÃO;NÃO;NÃO;NÃO;FERNANDA DUARTE DA SILVA SEABRA;-34.94544;-8.11512
6;2;CRECHE MUNICIPAL;432;ZILDA ARNS;26180685;ANTONIO PAES BARRETO;S/N;264;IMBIRIBEIRA;302;42;3;3;NÂO;;NÃO;NÃO;SIM;NÃO;FLAVIA THAIS DOS SANTOS;-34.90531;-8.11498
6;2;CRECHE MUNICIPAL;450;08 DE MARCO;26183277;ENGENHO BULHOES;S/N;230;IBURA;850;167;8;7;NÂO;22/2/2017;NÃO;NÃO;SIM;NÃO;SANDRA CARLA PEREIRA DAS CHAGAS;-34.93716;-8.11513
6;5;CMEI;418;BERNARD VAN DER LEER;26124165;FRANCISCO VALPASSOS;SN;256;BRASILIA TEIMOSA;1480,1;431;18;16;NÂO;;NÃO;NÃO;SIM;NÃO;MERCEDES SILVEIRA VASCONCELOS DIAS;-34.88316;-8.08532
6;5;CMEI;542;BRASILIA TEIMOSA;26153122;DELFIM;55;256;BRASILIA TEIMOSA;727,7;124;7;6;NÂO;;NÃO;NÃO;NÃO;NÃO;CRISTIANE MERCIA ROSA DE VASCONCELOS;-34.87819;-8.08036
6;5;CMEI;530;CMEI NOVO PINA;26157551;EURICO VITRUVIO;S/N;248;PINA;;136;8;8;NÂO;;NÃO;NÃO;NÃO;NÃO;FABIANA MIRANDA MISAEL;-34.88776;-8.09147
6;5;CMEI;403;ESTRELA DA MANHA;26212609;DANCING DAYS;135;264;IMBIRIBEIRA;331,6;77;5;5;NÂO;27/4/2017;NÃO;NÃO;SIM;NÃO;MARIZELIA ALVES DE ARRUDA;-34.92217;-8.1027
6;5;CMEI;545;JESUS DE NAZARE;26153270;ANGATUBA;S/N;230;IBURA;169;125;6;6;NÂO;;NÃO;NÃO;NÃO;NÃO;ANDREA CRISTINA DE OLIVEIRA SILVA;-34.94224;-8.12921
6;8;CRECHE ESC.RECIFE;498;CRECHE ESCOLA CRISTO REI;;RUA SERTANIA;200;221;JORDAO;;0;0;0;NÂO;;NÃO;NÃO;NÃO;NÃO;;-34.94507;-8.13546
6;8;CRECHE ESC.RECIFE;990;CRECHE ESCOLA RECIFE DO IBURA;26156610;EXPEDICIONARIO FRANCISCO VITORIANO;S/N;230;IBURA;1200;202;10;9;NÂO;;NÃO;NÃO;NÃO;NÃO;ROSEANE MARIA DA SILVA;-34.9493;-8.13415
6;8;CRECHE ESC.RECIFE;601;CRISTO REI DO JORDÃO ALTO;26120004;SERTÃNIA;200;221;JORDAO;;0;0;0;NÂO;;NÃO;NÃO;NÃO;NÃO;;-34.94507;-8.13546
6;8;CRECHE ESC.RECIFE;455;GOVERNADOR EDUARDO CAMPOS;26185679;VALE DO CARIRI;S/N;884;COHAB;;146;8;7;NÂO;4/5/2017;NÃO;NÃO;NÃO;NÃO;VALERIA ALVARENGA TAUMATURGO SILVA;-34.9486;-8.13199
6;8;CRECHE ESC.RECIFE;496;JOSE DE SOUZA FERRAZ;26190567;RUA JACUNDA;573;213;IPSEP;;209;10;9;NÂO;;NÃO;NÃO;NÃO;NÃO;BIANCA CHAVES CABRAL;-34.92147;-8.10936
6;8;CRECHE ESC.RECIFE;492;MAURICEIA DA SILVA DIAS;26188368;PRESIDENTE MEDICI;SN;876;BARRO;;182;8;6;NÂO;;NÃO;NÃO;SIM;NÃO;GLAYCE KARINY GONCALVES SILVA FERREIRA;;
